"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1016548463357","34.6420323325635","16.0919540229885","16.0919540229885","17.7777777777778","17.5824175824176","21.1428571428571","13.6844444444444","15.5555555555556","10.989010989011","34.5230769230769","22.9978021978022","31.6505494505495","22.6923076923077","127.843894899536","59.3231585932316","54.1525310834813","88.0004450378282","66.0548494983278","80.9579252003562","129.408117752007","132.067380633646","118.688491620112","145.599955227222","330.490367383513","202.554484304933","202.73631059246","203.100944244604","203.466891891892","",
"American Samoa","ASM","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","27.25","7.5","6","4.5","0.5","3.5","13.25","3","3.25","9.8475","12.53","7.9525","5.265","18.2125","5.2625","3.225","10.2725","8.2475","",
"Australia","AUS","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","46.6492314338302","42.0177033423099","48.6751468935161","59.5973078122117","62.6880118067121","60.0727227833523","56.6104181380589","53.3076140257563","53.3780123939425","52.5160062079875","63.3498843210536","76.723646389394","102.760318949343","58.6564487752064","55.3202129227142","72.5115644002211","72.0753338273934","72.8210393748122","74.7907382744644","69.5025643764759","66.7682376824317","59.3275266162629","62.0257623772664","57.7588389530337","55.3716071173019","58.0646307491415","70.8993709183674","77.3587373180415","79.8789907000628","68.9170287803727","74.9832816132032","87.7895137433748","88.7127385892116","97.1385938463263","111.391652907288","105.464205699995","104.920098545733","105.794977985948","102.716389927807","97.3160294806799","102.188821900826","95.468306298715","93.5350025817556","94.4830404381774","83.9322021059011","85.5981744262836","89.3276583783784","78.0951062969647","60.9279253986501","77.0385362470327","68.115209071491","69.4218181645774","72.8357216983549","79.6105264969353","79.4678591990531","89.0868100608843","89.3249817898023","85.8700936269129","84.4899865894744","84.2942292128965","",
"Austria","AUT","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","148.90882178804","172.626412849494","196.86231884058","209.095956547978","218.843373493976","134.222153465347","260.3475","227.041224234853","265.895268138801","257.136191677175","277.217391304348","260.706549118388","273.572655217966","223.524438573316","207.123097286565","244.426973684211","246.223021582734","253.601809954751","264.543663821405","265.169270833333","254.877340219496","231.7667752443","266.678248783878","270.103806228374","268.288674033149","217.095205003475","207.644197359277","216.186556927298","187.93694311172","212.692847124825","199.792387543253","185.933147632312","184.637068357999","175.685172171469","167.609618104668","168.323404255319","187.312233285918","175.454415954416","165.985021398003","161.138670478913","157.328046142754","162.326353790614","137.418751766266","137.51758138186","131.702759469834","130.270839384258","136.037063953488","167.18261504748","86.5805649056052","99.8064232292125","132.733156810827","115.413622610877","130.908486594283","130.875934009026","148.721417428126","137.795126776696","141.031310668653","133.150058395811","118.509049210504","128.437914433645","",
"Azerbaijan","AZE","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0011733646231","31.4721995570579","22.6270596426085","22.5916700457626","9.30076199013895","13.1578947368421","8.73072885008565","7.56205819496959","2.24583698510079","6.48254072016125","10.4337887116965","7.64209953766658","11.9747921986201","13.3604600694444","13.3389453103785","10.6375404530744","20.9375335985378","13.4114194236926","9.95488562178228","15.5745876862704","19.0765025305778","19.9624526047889","31.7520373734752","50.9660938225732","44.2146073036518","36.6736691334447","60.6798989465656","75.5911259541985","105.578481984359","",
"Burundi","BDI","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","0.132802124833997","0.126903553299492","0.125","0.256048387096774","0.590425531914894","0.848223896663079","0.899553571428571","0.624731182795699","1.02150537634409","0.803225806451613","0.567914438502674","0.805732484076433","1.18716577540107","0.967741935483871","1.18279569892473","1.18279569892473","1.39784946236559","2.9752688172043","1.94516129032258","2.50645161290323","3.33333333333333","2.79569892473118","2.79569892473118","5.05376344086022","2.25806451612903","2.25806451612903","5.59247311827957","4.13333333333333","3.33333333333333","3.19148936170213","2.97872340425532","1.05263157894737","3.80526315789474","4.13541666666667","3.64583333333333","3.58974358974359","1.34381338742394","0.304040404040404","1.11167512690355","3.54602510460251","3.20447284345048","1.82165605095541","2.06772486772487","1.86497890295359","3.62736842105263","5.635","5.7956","9.30145833333333","10.8151416666667","8.33625","14.4163083333333","17.751625","23.780925","20.1870333333333","20.1870333333333","",
"Belgium","BEL","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","326.222355769231","339.421556886228","337.280952380952","332.397390272835","325.869358669834","335.088200238379","224.488151658768","282.014285714286","324.946043165468","317.806060606061","328.551681195517","321.361519607843","304.030599755202","305.477998794454","294.815163644926","300.880203349282","300.643529411765","297.912248654475","295.297618180443","",
"Benin","BEN","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","0.642391304347826","0.635106382978723","0.442708333333333","0.826530612244898","1.1","0.728155339805825","2.33177570093458","2.71454545454545","3.84745762711864","4.75","4.24","4.6453125","3.36615384615385","3.44436090225564","1.76204379562044","1.42857142857143","0.769230769230769","1.32413793103448","0.904761904761905","0.574666666666667","1.8078431372549","2","3.46153846153846","4.68853503184713","7.2746835443038","6.80440251572327","5.918125","4.2944099378882","2.03703703703704","6.81300309597523","7.29444444444444","9.40184049079755","10.4472727272727","10.0323529411765","20.1117318435754","15.7338461538462","18.5561904761905","16.7586666666667","24.6521739130435","14.7899159663866","12.6938775510204","16.3666666666667","0.802264150943396","0.0547169811320755","0.461944235116805","0.0132","0.2456","0.3204","6.544","9.134","4.44","10.2904192307692","5.00227777777778","8.08654814814815","0.133233333333333","9.949325","0.0163964285714286","36.6340107142857","55.4636714285714","40.2101571428571","",
"Burkina Faso","BFA","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","0.013653483992467","0.0515463917525773","0.0359141791044776","0.0451372731503025","0.0463177396943029","0.0460829493087558","0.0458715596330275","0.091324200913242","0.20708446866485","0.25812274368231","0.401818181818182","0.482909728308501","0.256268593285168","0.493218249075216","0.478850758180367","1.88235294117647","2.64038461538462","3.72603773584906","2.67037037037037","1.56939890710383","3.53118279569892","3.67218309859155","4.60207972270364","3.9098976109215","4.07248322147651","5.40165289256198","5.80552845528455","4.32541499713795","5.83512747875354","6.03880171184023","5.94425287356322","6.1753979739508","6.12244897959184","6.73936328473669","7.19171597633136","6.92385057471264","11.2637566137566","12.88","11.1282051282051","9.16837837837838","0.371333333333333","0.427659574468085","10.3913725490196","12.540652173913","15.2436734693878","13.4042553191489","10.1010204081633","9.5345","9.4519298245614","9.4285","10.7024561403509","13.5669716666667","15.4607967741935","15.8807566666667","16.2873933333333","21.7735166666667","18.17412","17.5721366666667","9.510125","17.1811433333333","",
"Bangladesh","BGD","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","2.61475886112725","3.14063045248342","5.69436374201046","5.20833333333333","6.17523071664578","8.61559445328484","10.8560443288477","12.2324159021407","14.7219069239501","16.2045943193391","12.9229376485233","19.9393408518559","19.9335231628518","14.1398532471799","23.5574146981627","26.630882031079","37.3375314861461","39.0367123287671","44.6759157710024","45.6844644227607","43.9156877813152","50.6677284710018","59.7896358235229","63.3370713119216","59.0780157342657","67.3022595786486","76.4252301028695","81.4163783160323","94.9393907672982","98.7332910321489","107.021843367075","116.013706586131","111.166588290618","124.805780209324","142.194193241314","147.244824697858","132.205005959476","138.455169150698","161.889521100047","158.10754491018","174.590268577623","188.639161517024","160.266893534273","170.671374186418","197.748704335735","193.190101522843","184.411079836233","200.064077918749","188.852873268343","212.963932742908","255.76452201094","260.443285528031","254.600156290701","279.220237319077","298.966405595274","289.402270160132","303.7127465249","318.46686309072","316.021086983808","320.9125","",
"Bulgaria","BGR","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","33.8036218250235","36.3001925854598","42.2825036249396","67.9081339712919","86.5663546916247","114.460393662986","146.425229136517","202.774675012037","166.491582491583","154.22839208112","153.885769603098","156.510174418605","153.619174757282","138.458516349439","171.612332575183","166.968020304569","188.370078740157","187.904992358635","210.486014883244","216.801672328194","273.012552301255","264.69355683604","264.664218258132","246.388232203835","233.438320209974","221.52395915161","208.235294117647","235.15625","209.680873180873","177.619294605809","122.045289855072","58.5527551272548","50.4403150381492","56.2529367658085","31.0155077538769","45.6816559600286","46.4934853420195","47.7941176470588","34.2666294019005","42.966534316506","57.7104124603404","113.768405365127","147.327414986458","80.8517959553275","74.2319571383549","73.9399744572158","102.009400324149","111.242875647668","104.600445009536","97.053358443189","133.082461538462","95.8697618329816","109.138258120149","108.803212851406","122.002165427244","138.028604118993","130.631040274227","131.834511213341","135.841179516686","139.228903207331","",
"Bahrain","BHR","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","18","28","40","23","","","21.5","13","","150","84","213.5","255","240","710","155","175","252","301","350","350","300","300","300","300","300","564","216.5","173","150","997.315","1173.31176470588","1329.75333333333","1329.75333333333","1375.60689655172","964.542857142857","2082.73333333333","1012.15441176471","1720.20625","1246.64375","1246.64375","1246.64375","1246.64375","1246.64375","1246.64375","1246.64375","1246.64375","1246.64375","1246.64375","",
"Bahamas, The","BHS","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","85.7142857142857","114.285714285714","142.857142857143","142.857142857143","171.428571428571","178.571428571429","207.142857142857","242.571428571429","195","163","222.571428571429","257.142857142857","171.428571428571","171.428571428571","171.428571428571","171.428571428571","157.142857142857","171.428571428571","157.142857142857","62.5","62.5","62.5","62.5","62.5","12.5","37.5","37.5","25","33.3333333333333","33.3333333333333","66.6666666666667","50","50","50","42.8571428571429","114.285714285714","","","","","","","","","","","155.0975","134.46","152.44375","188.2675","272.855","328.22625","348.6","348.6","238.16875","",
"Bosnia and Herzegovina","BIH","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6470588235294","10","10","49.4736842105263","44.2105263157895","41.8","32.2772277227723","32.6980942828485","17.6568338249754","58.1793677042802","57.5929853658537","42.1919084712756","45.0875342465753","59.1887103174603","72.7853259779338","81.5298804780876","103.378109452736","120.743978065803","101.63532210109","120.034403578529","127.88747553816","107.905458089669","106.478745283019","84.7627793974733","87.4720591133005","90.1209753694581","",
"Belarus","BLR","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","229.289940828402","123.197903014417","86.7469879518072","83.9216944801027","124.719101123596","138.461538461538","149.507030871182","127.952119055322","131.257133539866","131.921541399063","135.986467236467","135.625785598851","146.917808219178","167.70119090581","231.967509025271","218.354774415655","237.418419144307","281.114718614719","270.460704607046","303.888587448001","271.386091995654","256.342968145763","215.224563324562","194.186599499771","146.618635419966","142.446306966998","156.18574929972","153.880273061439","180.728268551237","",
"Belize","BLZ","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","10","25.5","28.6216216216216","7.51351351351351","26.6216216216216","31.4473684210526","44.7368421052632","56.0526315789474","64.9230769230769","84.6153846153846","26.375","40.35","63.6341463414634","51.219512195122","50","21.4285714285714","14.1162790697674","37.4883720930233","36.093023255814","42.1111111111111","31.5","25.695652173913","37.304347826087","42.8913043478261","56.3023255813954","85.6818181818182","83.3673469387755","89.62","94.2307692307692","98.0769230769231","96.2962962962963","103.571428571429","106.666666666667","76.6666666666667","80.6451612903226","52.3809523809524","75","88.09375","95.234375","95.9375","72.3076923076923","367.728571428571","382.371428571429","78.6571428571429","81","89.2571428571429","60.8714285714286","49.7571428571429","121.438356164384","58.0133333333333","234.706666666667","140.070512820513","389.110256410256","374.217692307692","382.494204545455","413.266022727273","333.434555555556","238.681555555556","459.779444444444","438.399222222222","",
"Bermuda","BMU","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","","","1156.66666666667","1060","1250","1153.33333333333","1110","993.333333333333","670","740","976.666666666667","110","333.333333333333","433.333333333333","333.333333333333","333.333333333333","","","333.333333333333","333.333333333333","333.333333333333","250","250","250","250","250","250","250","","","","","","","","","","","","339.066666666667","316.9","284.666666666667","177.2","140","256.666666666667","173.333333333333","283.333333333333","",
"Bolivia","BOL","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","0.618238021638331","0.694444444444444","0.881901840490798","1.08128262490679","1.09090909090909","1.06082036775106","2.00276243093923","1.20967741935484","1.90700720366732","0.987851662404092","2.57699560025141","3.03977968176255","3.15792610250298","3.50672121566335","1.82648401826484","1.60486995019369","1.95880758807588","2.47202983484283","1.70418848167539","1.52753474009264","3.49393939393939","1.33795837462834","4.08922476840566","2.45914954610607","2.82926829268293","3.25242718446602","3.15507246376812","2.16730769230769","4.89665071770335","2.45809523809524","3.6739336492891","6.3893023255814","4.61590909090909","4.59404255319149","2.60346153846154","3.36765799256506","4.37151810584958","1.69939475453934","0.631921824104234","2.38645038167939","3.66","4.04272727272727","3.67558338076266","5.06426376082705","6.47293746715712","3.96363636363636","5.88731719012227","4.70886075949367","5.15536596317916","7.25552711193856","8.01705855232826","7.95255766621438","9.71964713715047","9.05660997986127","9.18492527173913","7.65053853086976","9.33071209620372","7.95357142857143","6.52351982378855","10.7680176211454","",
"Brazil","BRA","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","11.4272896563399","10.6007368464627","12.0622999959493","9.82118496192893","10.8323169547485","10.5069270000761","16.7117486848487","22.01481779599","22.6260363949607","35.5214138835709","38.2801322922705","53.3409628267437","52.9726040412998","55.8044163073065","58.4736562001064","69.1372275548992","81.6283991758032","76.6213144378923","79.62140625","88.3460359236219","56.7081968563954","55.088433589019","45.2522112511625","66.8563860752125","60.5467177022055","75.8968220257173","76.6993547877903","75.2161115258135","69.391670450324","67.7608787494719","73.2661272876736","78.3707578746703","101.138662242324","117.003217833326","98.815872941287","116.365322206769","133.584189217009","132.096897999729","130.814378997571","144.516810420701","148.571428571429","164.91129586713","188.763342588864","229.819281765642","174.313394575135","184.578010590015","233.142410723298","214.677601028729","148.486384348785","202.796765295205","251.427319084322","230.132479012346","265.567782136957","285.060535671213","234.9650836421","240.181950852376","275.933902299057","293.864762203651","296.727981600373","365.24091352534","",
"Barbados","BRB","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","320.375","477.4375","446.5625","571.6875","344.3125","388.375","444.4375","363.25","312.4375","356.25","268.75","285","326.875","406.25","262.5","300","224.4375","368.75","356.25","362.5","375","375","277.5625","291.6875","208.25","237.5","193.75","193.75","187.5","168.75","168.75","168.75","168.75","168.75","200","200","200","187.5","200","200","200","45.8571428571429","79.7142857142857","214.230769230769","109.076923076923","139","133.615384615385","135.153846153846","77","135.083333333333","96.2727272727273","199.522","133.568421052632","80.0111111111111","121.565","113.804285714286","147.854285714286","77.9885714285714","54.3971428571429","50.59","",
"Brunei Darussalam","BRN","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","","","","","","","166.666666666667","62.6666666666667","181.666666666667","71","281.666666666667","298.333333333333","420","133.333333333333","233.333333333333","133.333333333333","2100","2200","2250","1500","","","","","","","","","336","102","151.5","308.5","66","377","112.666666666667","103","431.75","117.5","113.5","55.75","177.25","177.25","177.25","177.25","177.25","177.25","177.25","",
"Bhutan","BTN","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","0.721739130434783","0.869565217391304","0.833333333333333","0.833333333333333","0.833333333333333","0.8","0.769230769230769","0.769230769230769","0.740740740740741","1.71724137931034","1.31034482758621","0.689655172413793","0.689655172413793","0.684931506849315","0.709219858156028","0.75187969924812","0.740740740740741","0.740740740740741","0.740740740740741","0.735294117647059","0.714285714285714","0.684931506849315","0.662251655629139","0.65359477124183","","","","","6.94230769230769","6.99363057324841","7.39873417721519","7.55688622754491","7.62062128222075","9.00953778429934","11.66","23.96","10.0397614314115","13.0538922155689","10.6880239520958","12.1550898203593","14.2006986027944","14.7605788423154","14.0691","13.2728042328042","21.2839361702128","14.3121276595745","14.3121276595745","",
"Botswana","BWA","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","2.78195488721805","2.75689223057644","2.75689223057644","4.01002506265664","5.25","5.3","6.75","3.75","3.75","4.25","4.125","4.3640897755611","4.73815461346633","4.89027431421446","5.98503740648379","4.98753117206983","5.23690773067332","5.23690773067332","2.72952853598015","3.47394540942928","3.47394540942928","4.44444444444444","3.20987654320988","2.96296296296296","1.10810810810811","1.66584766584767","2.20048899755501","2.20048899755501","2.17391304347826","2.14285714285714","3","3.6","2.85714285714286","2.53164556962025","6.62028985507246","9.68405797101449","12.6666666666667","18.4695652173913","19.1666666666667","13.1428571428571","23","","","","","","","","48.6044303797468","83.1274131274131","29.679012345679","54.8350877192982","80.5178571428571","57.8432835820896","66.0329352850539","46.9216101694915","33.1837057010786","58.2305855161787","51.2911153846154","51.2911153846154","",
"Central African Republic","CAF","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","0.182738095238095","0.189349112426035","0.217647058823529","0.233918128654971","0.465116279069767","0.635838150289017","0.747126436781609","0.914285714285714","1.09545454545455","1.25593220338983","1.17977528089888","1.01284916201117","0.920555555555556","1.61878453038674","0.934065934065934","0.87431693989071","0.923913043478261","0.864864864864865","0.0537634408602151","0.777540106951872","0.671657754010695","0.372340425531915","0.23968253968254","0.631578947368421","1.52631578947368","0.352083333333333","0.422395833333333","0.300520833333333","0.4","0.489583333333333","0.46875","0.569948186528497","0.621761658031088","0.155440414507772","0.155440414507772","0.155440414507772","0.155440414507772","0.310880829015544","0.310880829015544","0.310880829015544","0.310880829015544","0.0408134715025907","0.000167539267015707","0.0673160621761658","0.126984455958549","0.221777202072539","0.31300518134715","0.210368809272919","0.217609860664523","0.294258451472192","0.444727777777778","0.281838888888889","0.143922222222222","0.00599444444444444","0.340672222222222","0.22465","0.186766666666667","0.186766666666667","0.187722222222222","0.187722222222222","",
